VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
exmpl-kestrel-0187,poweredOn,False,False,green,exmplkestrel0187.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,18,,131072,0,1,5,921600,False,,normal,,TRUE,,10.20.11.61,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,16777556,8388778,8388777,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3230/exmpl-kestrel-0187.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3230/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 5.8 (32-bit),,IDLE,,vm-4020,5deb86c7-53c7-0336-451a-b58d3f2f407b,815830f8-6e89-f702-632d-83a342e03925,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0169,poweredOff,False,False,green,exmplkestrel0169.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,5120,0,1,5,921600,False,,normal,,TRUE,,10.20.11.64,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,655717,327858,327857,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3231/exmpl-kestrel-0169.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3231/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 11 (32-bit),,IDLE,,vm-4021,81bdbde8-8034-f546-fc56-017eaebc9ab6,3e890d68-8b30-eb7b-84ae-5cc075a6d7bb,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0079,poweredOn,False,False,green,exmplkestrel0079.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,10240,0,1,5,921600,False,,normal,,TRUE,,10.20.12.67,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1311094,655547,655546,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3232/exmpl-kestrel-0079.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3232/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 18.04 (32-bit),,IDLE,,vm-4022,1428fe8d-fc9e-a96f-2af6-c90628a0f2db,bc78b6d3-8bc3-1245-0aa9-2ea0a14d30a0,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0005,poweredOn,False,False,green,exmplkestrel0005.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,19456,0,1,5,921600,False,,normal,,TRUE,,10.20.12.70,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2490759,1245379,1245378,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3233/exmpl-kestrel-0005.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3233/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Other (32-bit),,IDLE,,vm-4023,be641c24-2226-732c-0610-3b2bf3eb6f45,c4e2bb3a-f920-c99c-9758-033c81a83630,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0138,poweredOff,False,False,green,exmplkestrel0138.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,36864,0,1,5,921600,False,,normal,,TRUE,,10.20.13.73,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4719000,2359500,2359499,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3234/exmpl-kestrel-0138.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3234/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Other Linux 2.2x Kernel (32-bit),,IDLE,,vm-4024,24142eb5-e9db-1284-fa6a-8838369d39cb,8e55ba37-619a-75f9-5942-c2968294e59c,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0110,poweredOff,False,False,green,exmplkestrel0110.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,32768,0,1,5,921600,False,,normal,,TRUE,,10.20.13.76,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4194729,2097364,2097363,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3235/exmpl-kestrel-0110.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3235/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2025 (64-bit),Microsoft Windows Server 2025 (64-bit),IDLE,,vm-4025,b8d16cf5-f1cb-59af-842a-040b73634938,5ed43fe0-e6c6-0cb0-8448-55eb7a6489bc,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0019,poweredOn,False,False,green,exmplkestrel0019.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,66560,0,1,5,921600,False,,normal,,TRUE,,10.20.14.79,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8520122,4260061,4260060,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3236/exmpl-kestrel-0019.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3236/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),IDLE,,vm-4026,f25ca628-895a-1867-77ae-7cc17b01b4ab,ee698311-491d-170e-2bbc-bcdbbd313d80,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0103,poweredOff,False,False,green,exmplkestrel0103.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,16,,133120,0,1,5,921600,False,,normal,,TRUE,,10.20.14.82,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17039819,8519909,8519908,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3237/exmpl-kestrel-0103.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3237/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),IDLE,,vm-4027,cc4a35af-a96a-77e8-56bd-20f8bdc0691b,ec198890-b52b-a69e-30d0-9a15ad9bb083,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0184,poweredOn,False,False,green,exmplkestrel0184.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,7168,0,1,5,921600,False,,normal,,TRUE,,10.20.15.85,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,917980,458990,458989,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3238/exmpl-kestrel-0184.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3238/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),IDLE,,vm-4028,406b6a68-8bee-1608-56a8-275700b1c1a1,15717b39-273b-71c7-0f54-1b6c5d97f54d,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0051,poweredOff,False,False,green,exmplkestrel0051.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,12288,0,1,5,921600,False,,normal,,TRUE,,10.20.15.88,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1573357,786678,786677,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3239/exmpl-kestrel-0051.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3239/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 24.04 LTS (64-bit),Ubuntu Linux 24.04 LTS (64-bit),IDLE,,vm-4029,1ff9760d-704e-d12a-35d5-aad20c6b81fb,ba23ba01-7d00-24bd-498b-675c57e6f781,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0095,poweredOn,False,False,green,exmplkestrel0095.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,16384,0,1,5,921600,False,,normal,,TRUE,,10.20.16.91,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2097662,1048831,1048830,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3330/exmpl-kestrel-0095.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3330/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 22.04 (64-bit),Ubuntu Linux 22.04 (64-bit),IDLE,,vm-4030,2b3f903b-48a8-202a-4884-166f34c6bb9f,d64f9344-4bba-167d-b437-7b5fb0270d32,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0020,poweredOff,False,False,green,exmplkestrel0020.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,33792,0,1,5,921600,False,,normal,,TRUE,,10.20.16.94,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4325903,2162951,2162950,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3331/exmpl-kestrel-0020.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3331/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 7.9 (64-bit),CentOS 7.9 (64-bit),IDLE,,vm-4031,fd9415ba-42d5-9109-01f7-ce6bb2760a75,3eb66a4e-91b4-bc3a-4240-a949193090df,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0150,poweredOn,False,False,green,exmplkestrel0150.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,34816,0,1,5,921600,False,,normal,,TRUE,,10.20.17.97,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4456992,2228496,2228495,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3332/exmpl-kestrel-0150.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3332/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 8 (64-bit),CentOS 8 (64-bit),IDLE,,vm-4032,03d46dc2-6fd4-e78c-711a-5e3e9fee3b19,f36d247b-13e6-b9bd-02fa-5903c7f00806,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0198,poweredOff,False,False,green,exmplkestrel0198.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,68608,0,1,5,921600,False,,normal,,TRUE,,10.20.17.100,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8782385,4391192,4391191,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3333/exmpl-kestrel-0198.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3333/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),IDLE,,vm-4033,6596291d-de70-159c-0701-ea5eed4e293e,6e3be88d-a9bb-5bc4-ba40-637872d80623,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0093,poweredOn,False,False,green,exmplkestrel0093.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,17,,135168,0,1,5,921600,False,,normal,,TRUE,,10.20.18.103,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17302082,8651041,8651040,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3334/exmpl-kestrel-0093.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3334/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),IDLE,,vm-4034,23053ec3-5c71-2c0d-eecb-4e107d347587,9b9eb48b-c5ed-abe9-689d-12dc7e1c9e76,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0082,poweredOff,False,False,green,exmplkestrel0082.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,4096,0,1,5,921600,False,,normal,,TRUE,,10.20.18.106,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,524883,262441,262440,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3335/exmpl-kestrel-0082.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3335/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 7.9 (64-bit),Oracle Linux 7.9 (64-bit),IDLE,,vm-4035,5adf5939-3661-7fed-0a1f-c32936f0d55c,a7ec90b8-5e17-438f-e755-f8412e4e1e73,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0125,poweredOn,False,False,green,exmplkestrel0125.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,9216,0,1,5,921600,False,,normal,,TRUE,,10.20.19.109,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1180260,590130,590129,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3336/exmpl-kestrel-0125.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3336/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 11 (64-bit),Debian GNU/Linux 11 (64-bit),IDLE,,vm-4036,740e564d-42bd-3bf5-6087-02f6e9e63632,a34eb78b-0cab-3fc3-abd6-a84c50042e6a,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0096,poweredOff,False,False,green,exmplkestrel0096.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,18432,0,1,5,921600,False,,normal,,TRUE,,10.20.19.112,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2359925,1179962,1179961,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3337/exmpl-kestrel-0096.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3337/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 10 (64-bit),Debian GNU/Linux 10 (64-bit),IDLE,,vm-4037,f8fcc0b4-45e1-fbbf-5ed0-b3e4181fbab5,e17f4d55-08c5-cb3a-e1ee-d0ce57410743,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0189,poweredOn,False,False,green,exmplkestrel0189.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,35840,0,1,5,921600,False,,normal,,TRUE,,10.20.20.115,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4588166,2294083,2294082,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3338/exmpl-kestrel-0189.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3338/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 12 (64-bit),SUSE Linux Enterprise 12 (64-bit),IDLE,,vm-4038,dfecd197-6121-0083-3e17-dbd903bc4e17,74933dfc-88d4-e1b6-d2ed-f9dcae2ed313,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0031,poweredOff,False,False,green,exmplkestrel0031.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,36864,0,1,5,921600,False,,normal,,TRUE,,10.20.20.118,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4719255,2359627,2359626,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3339/exmpl-kestrel-0031.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3339/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 11 (64-bit),SUSE Linux Enterprise 11 (64-bit),IDLE,,vm-4039,4ca35b3a-3932-f92d-8836-c1bdfb6b2ee9,ff0bcf39-f801-33ed-0565-dbdd3b8a6d42,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0146,poweredOn,False,False,green,exmplkestrel0146.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,65536,0,1,5,921600,False,,normal,,TRUE,,10.20.21.121,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8389288,4194644,4194643,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3430/exmpl-kestrel-0146.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3430/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,openSUSE 15.5 (64-bit),openSUSE 15.5 (64-bit),IDLE,,vm-4040,bfeb8e25-dad4-6150-3ae2-3e27940cfc6b,77b5f771-27a6-1297-4a81-c96d3e1892f1,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
